"Absolute Path","Relative Path","Label"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7463.text","..\python\data_random\7463.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7856.text","..\python\data_random\7856.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5687.text","..\python\data_random\5687.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2948.text","..\python\data_random\2948.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2828.text","..\python\data_random\2828.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9941.text","..\python\data_random\9941.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6357.text","..\python\data_random\6357.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\251.text","..\python\data_random\251.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8213.text","..\python\data_random\8213.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9873.text","..\python\data_random\9873.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6461.text","..\python\data_random\6461.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5329.text","..\python\data_random\5329.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8526.text","..\python\data_random\8526.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1394.text","..\python\data_random\1394.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3081.text","..\python\data_random\3081.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8530.text","..\python\data_random\8530.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6940.text","..\python\data_random\6940.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7271.text","..\python\data_random\7271.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2986.text","..\python\data_random\2986.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3272.text","..\python\data_random\3272.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1698.text","..\python\data_random\1698.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8996.text","..\python\data_random\8996.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\132.text","..\python\data_random\132.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4883.text","..\python\data_random\4883.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2431.text","..\python\data_random\2431.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1551.text","..\python\data_random\1551.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9195.text","..\python\data_random\9195.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\487.text","..\python\data_random\487.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8115.text","..\python\data_random\8115.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9138.text","..\python\data_random\9138.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2513.text","..\python\data_random\2513.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4351.text","..\python\data_random\4351.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\932.text","..\python\data_random\932.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1094.text","..\python\data_random\1094.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5537.text","..\python\data_random\5537.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5000.text","..\python\data_random\5000.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6018.text","..\python\data_random\6018.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5967.text","..\python\data_random\5967.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3011.text","..\python\data_random\3011.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8154.text","..\python\data_random\8154.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8102.text","..\python\data_random\8102.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1956.text","..\python\data_random\1956.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4952.text","..\python\data_random\4952.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4289.text","..\python\data_random\4289.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4630.text","..\python\data_random\4630.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4748.text","..\python\data_random\4748.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1446.text","..\python\data_random\1446.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6861.text","..\python\data_random\6861.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3972.text","..\python\data_random\3972.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5367.text","..\python\data_random\5367.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9968.text","..\python\data_random\9968.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7411.text","..\python\data_random\7411.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1141.text","..\python\data_random\1141.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5016.text","..\python\data_random\5016.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6046.text","..\python\data_random\6046.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\973.text","..\python\data_random\973.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4242.text","..\python\data_random\4242.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8253.text","..\python\data_random\8253.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9052.text","..\python\data_random\9052.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4389.text","..\python\data_random\4389.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8798.text","..\python\data_random\8798.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2264.text","..\python\data_random\2264.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6731.text","..\python\data_random\6731.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8366.text","..\python\data_random\8366.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4498.text","..\python\data_random\4498.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\304.text","..\python\data_random\304.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5519.text","..\python\data_random\5519.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3951.text","..\python\data_random\3951.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5724.text","..\python\data_random\5724.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7362.text","..\python\data_random\7362.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1815.text","..\python\data_random\1815.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7548.text","..\python\data_random\7548.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8309.text","..\python\data_random\8309.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3492.text","..\python\data_random\3492.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5640.text","..\python\data_random\5640.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1014.text","..\python\data_random\1014.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6462.text","..\python\data_random\6462.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1193.text","..\python\data_random\1193.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4554.text","..\python\data_random\4554.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3907.text","..\python\data_random\3907.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\210.text","..\python\data_random\210.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7137.text","..\python\data_random\7137.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7244.text","..\python\data_random\7244.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5624.text","..\python\data_random\5624.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2346.text","..\python\data_random\2346.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6132.text","..\python\data_random\6132.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3623.text","..\python\data_random\3623.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7383.text","..\python\data_random\7383.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\782.text","..\python\data_random\782.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4662.text","..\python\data_random\4662.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2543.text","..\python\data_random\2543.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4959.text","..\python\data_random\4959.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4435.text","..\python\data_random\4435.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2575.text","..\python\data_random\2575.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6362.text","..\python\data_random\6362.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8333.text","..\python\data_random\8333.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2541.text","..\python\data_random\2541.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7551.text","..\python\data_random\7551.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7883.text","..\python\data_random\7883.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4774.text","..\python\data_random\4774.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1058.text","..\python\data_random\1058.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6563.text","..\python\data_random\6563.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5204.text","..\python\data_random\5204.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6024.text","..\python\data_random\6024.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3439.text","..\python\data_random\3439.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3914.text","..\python\data_random\3914.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6230.text","..\python\data_random\6230.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2002.text","..\python\data_random\2002.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3950.text","..\python\data_random\3950.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7724.text","..\python\data_random\7724.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7742.text","..\python\data_random\7742.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9285.text","..\python\data_random\9285.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8256.text","..\python\data_random\8256.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7116.text","..\python\data_random\7116.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7877.text","..\python\data_random\7877.text","1"
