"Absolute Path","Relative Path","Label"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1170.txt","..\python\dataset_copy\1_1170.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1171.txt","..\python\dataset_copy\1_1171.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1172.txt","..\python\dataset_copy\1_1172.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1173.txt","..\python\dataset_copy\1_1173.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1174.txt","..\python\dataset_copy\1_1174.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1175.txt","..\python\dataset_copy\1_1175.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1176.txt","..\python\dataset_copy\1_1176.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1177.txt","..\python\dataset_copy\1_1177.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1178.txt","..\python\dataset_copy\1_1178.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1179.txt","..\python\dataset_copy\1_1179.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1180.txt","..\python\dataset_copy\1_1180.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1181.txt","..\python\dataset_copy\1_1181.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1182.txt","..\python\dataset_copy\1_1182.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1183.txt","..\python\dataset_copy\1_1183.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1184.txt","..\python\dataset_copy\1_1184.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1185.txt","..\python\dataset_copy\1_1185.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1186.txt","..\python\dataset_copy\1_1186.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1187.txt","..\python\dataset_copy\1_1187.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1188.txt","..\python\dataset_copy\1_1188.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1189.txt","..\python\dataset_copy\1_1189.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1190.txt","..\python\dataset_copy\1_1190.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1191.txt","..\python\dataset_copy\1_1191.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1192.txt","..\python\dataset_copy\1_1192.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1193.txt","..\python\dataset_copy\1_1193.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1194.txt","..\python\dataset_copy\1_1194.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1195.txt","..\python\dataset_copy\1_1195.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1196.txt","..\python\dataset_copy\1_1196.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1197.txt","..\python\dataset_copy\1_1197.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1198.txt","..\python\dataset_copy\1_1198.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1199.txt","..\python\dataset_copy\1_1199.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1200.txt","..\python\dataset_copy\1_1200.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1201.txt","..\python\dataset_copy\1_1201.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1202.txt","..\python\dataset_copy\1_1202.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1203.txt","..\python\dataset_copy\1_1203.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1204.txt","..\python\dataset_copy\1_1204.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1205.txt","..\python\dataset_copy\1_1205.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1206.txt","..\python\dataset_copy\1_1206.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1207.txt","..\python\dataset_copy\1_1207.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1208.txt","..\python\dataset_copy\1_1208.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1209.txt","..\python\dataset_copy\1_1209.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1210.txt","..\python\dataset_copy\1_1210.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1211.txt","..\python\dataset_copy\1_1211.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1212.txt","..\python\dataset_copy\1_1212.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1213.txt","..\python\dataset_copy\1_1213.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1214.txt","..\python\dataset_copy\1_1214.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1215.txt","..\python\dataset_copy\1_1215.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1216.txt","..\python\dataset_copy\1_1216.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1217.txt","..\python\dataset_copy\1_1217.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1218.txt","..\python\dataset_copy\1_1218.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1219.txt","..\python\dataset_copy\1_1219.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1220.txt","..\python\dataset_copy\1_1220.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1221.txt","..\python\dataset_copy\1_1221.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1222.txt","..\python\dataset_copy\1_1222.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1223.txt","..\python\dataset_copy\1_1223.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1224.txt","..\python\dataset_copy\1_1224.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1225.txt","..\python\dataset_copy\1_1225.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1226.txt","..\python\dataset_copy\1_1226.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1227.txt","..\python\dataset_copy\1_1227.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1228.txt","..\python\dataset_copy\1_1228.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1229.txt","..\python\dataset_copy\1_1229.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1230.txt","..\python\dataset_copy\1_1230.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1231.txt","..\python\dataset_copy\1_1231.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1232.txt","..\python\dataset_copy\1_1232.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1233.txt","..\python\dataset_copy\1_1233.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1234.txt","..\python\dataset_copy\1_1234.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1235.txt","..\python\dataset_copy\1_1235.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1236.txt","..\python\dataset_copy\1_1236.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1237.txt","..\python\dataset_copy\1_1237.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1238.txt","..\python\dataset_copy\1_1238.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1239.txt","..\python\dataset_copy\1_1239.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1240.txt","..\python\dataset_copy\1_1240.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1241.txt","..\python\dataset_copy\1_1241.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1242.txt","..\python\dataset_copy\1_1242.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1243.txt","..\python\dataset_copy\1_1243.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1244.txt","..\python\dataset_copy\1_1244.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1245.txt","..\python\dataset_copy\1_1245.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1246.txt","..\python\dataset_copy\1_1246.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1247.txt","..\python\dataset_copy\1_1247.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1248.txt","..\python\dataset_copy\1_1248.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1249.txt","..\python\dataset_copy\1_1249.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1250.txt","..\python\dataset_copy\1_1250.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1251.txt","..\python\dataset_copy\1_1251.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1252.txt","..\python\dataset_copy\1_1252.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1253.txt","..\python\dataset_copy\1_1253.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1254.txt","..\python\dataset_copy\1_1254.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1255.txt","..\python\dataset_copy\1_1255.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1256.txt","..\python\dataset_copy\1_1256.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1257.txt","..\python\dataset_copy\1_1257.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1258.txt","..\python\dataset_copy\1_1258.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1259.txt","..\python\dataset_copy\1_1259.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1260.txt","..\python\dataset_copy\1_1260.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1261.txt","..\python\dataset_copy\1_1261.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1262.txt","..\python\dataset_copy\1_1262.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1263.txt","..\python\dataset_copy\1_1263.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1264.txt","..\python\dataset_copy\1_1264.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1265.txt","..\python\dataset_copy\1_1265.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1266.txt","..\python\dataset_copy\1_1266.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1267.txt","..\python\dataset_copy\1_1267.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1268.txt","..\python\dataset_copy\1_1268.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1269.txt","..\python\dataset_copy\1_1269.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1270.txt","..\python\dataset_copy\1_1270.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1271.txt","..\python\dataset_copy\1_1271.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1272.txt","..\python\dataset_copy\1_1272.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1273.txt","..\python\dataset_copy\1_1273.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1274.txt","..\python\dataset_copy\1_1274.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1275.txt","..\python\dataset_copy\1_1275.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1276.txt","..\python\dataset_copy\1_1276.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1277.txt","..\python\dataset_copy\1_1277.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1278.txt","..\python\dataset_copy\1_1278.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1279.txt","..\python\dataset_copy\1_1279.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1280.txt","..\python\dataset_copy\1_1280.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1281.txt","..\python\dataset_copy\1_1281.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1282.txt","..\python\dataset_copy\1_1282.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1283.txt","..\python\dataset_copy\1_1283.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1284.txt","..\python\dataset_copy\1_1284.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1285.txt","..\python\dataset_copy\1_1285.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1286.txt","..\python\dataset_copy\1_1286.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1287.txt","..\python\dataset_copy\1_1287.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1288.txt","..\python\dataset_copy\1_1288.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1289.txt","..\python\dataset_copy\1_1289.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1290.txt","..\python\dataset_copy\1_1290.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1291.txt","..\python\dataset_copy\1_1291.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1292.txt","..\python\dataset_copy\1_1292.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1293.txt","..\python\dataset_copy\1_1293.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1294.txt","..\python\dataset_copy\1_1294.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1295.txt","..\python\dataset_copy\1_1295.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1296.txt","..\python\dataset_copy\1_1296.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1297.txt","..\python\dataset_copy\1_1297.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1298.txt","..\python\dataset_copy\1_1298.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1299.txt","..\python\dataset_copy\1_1299.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1300.txt","..\python\dataset_copy\1_1300.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1301.txt","..\python\dataset_copy\1_1301.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1302.txt","..\python\dataset_copy\1_1302.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1303.txt","..\python\dataset_copy\1_1303.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1304.txt","..\python\dataset_copy\1_1304.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1305.txt","..\python\dataset_copy\1_1305.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1306.txt","..\python\dataset_copy\1_1306.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1307.txt","..\python\dataset_copy\1_1307.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1308.txt","..\python\dataset_copy\1_1308.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1309.txt","..\python\dataset_copy\1_1309.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1310.txt","..\python\dataset_copy\1_1310.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1311.txt","..\python\dataset_copy\1_1311.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1312.txt","..\python\dataset_copy\1_1312.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1313.txt","..\python\dataset_copy\1_1313.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1314.txt","..\python\dataset_copy\1_1314.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1315.txt","..\python\dataset_copy\1_1315.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_1316.txt","..\python\dataset_copy\1_1316.txt","1"
